JUMP,LuLuneedsanickname,19,3133240,64198,32987,Ora Leraa,507279929,507279929,Ouuiq,2019-02-09T22:41:01
TGIF,spoon4dfork,16,105500,11291,462,Ora Leraa,507279929,507279929,Ouuiq,0001-01-01T00:00:00
,JayDos117,14,131221,2987,4748,Ora Leraa,507279929,507279929,Ouuiq,0001-01-01T00:00:00
JUMP,MervLKC,19,125500,72599,2910,Ora Leraa,507279929,507279929,Ouuiq,2019-02-09T20:46:46
RHR,AndalucianKnight,17,125500,10464,516,Ora Leraa,507279929,507279929,Ouuiq,2019-02-08T23:29:26
JUMP,StarfleetADT,18,212567,47582,6675,Ora Leraa,507279929,507279929,Ouuiq,2019-02-02T11:43:52
RSQD,Redr3ama,23,2312632,7447128,181733,Ora Leraa,507279929,507279929,Ouuiq,2019-02-12T16:52:38
EXOS,Jarnauga,19,342294,122459,7194,Ora Leraa,507279929,507279929,Ouuiq,0001-01-01T00:00:00
JUMP,Blitzkrieg1971,17,124500,24447,12025,Ora Leraa,507279929,507279929,Ouuiq,2019-02-09T22:47:08
KOS,Dave06072014,16,339602,42219,9213,Ora Leraa,507279929,507279929,Ouuiq,2019-02-10T03:14:52
SLN,Skorpious,15,52515,15001,900,Ora Leraa,507279929,507279929,Jujoiah,2019-02-09T18:56:28
TPE,Vayette,16,87696,23627,1290,Ora Leraa,507279929,507279929,Jujoiah,2019-02-06T06:19:30
JSS,silvermoon2019,19,158905,44374,1410,Ora Leraa,507279929,507279929,Jujoiah,2019-02-09T19:56:51
KOKO,AgananZero,16,85485,21001,1370,Ora Leraa,507279929,507279929,Jujoiah,2019-02-09T18:53:57
RXDX,Kickstoffufo,15,81250,20986,705,Ora Leraa,507279929,507279929,Jujoiah,2019-02-08T06:21:47
XAL,ThreeRsFather,16,104637,14653,4527,Ora Leraa,507279929,507279929,Jujoiah,2019-02-09T18:58:55
RXDX,ElRaja,16,48200,30431,249,Ora Leraa,507279929,507279929,Jujoiah,2019-01-21T16:14:39
JЕDI,DhruvaD,16,74034,1093,241,Ora Leraa,507279929,507279929,Jujoiah,2019-02-06T06:18:59
ESC,Najju21509,16,136829,6107,2826,Ora Leraa,507279929,507279929,Jujoiah,2019-01-30T10:28:52
ALGA,wewethk,18,,64201,906,Ora Leraa,507279929,507279929,Jujoiah,2019-02-09T06:13:26
RYA,Mackittrick06,17,99694,4869,398,Ora Leraa,507279929,507279929,Jujoiah,2019-02-06T06:17:26
IDST,LiAnG,14,42493,11514,1284,Ora Leraa,507279929,507279929,Jujoiah,0001-01-01T00:00:00
REDD,ChewyBravo79,19,354117,43882,273,Ora Leraa,507279929,507279929,Jujoiah,2019-02-06T06:16:23
ROAR,M3RCILESS0NE,19,7129843,554298,103930,Ora Leraa,507279929,507279929,Jujoiah,2019-02-10T01:34:23
STRF,CaptSilu81,18,85250,82311,4859,Ora Leraa,507279929,507279929,Aiyiv,2019-02-06T07:07:03
ACTC,Aquaboss,15,1084579,292698,76549,Ora Leraa,507279929,507279929,Aiyiv,2019-02-09T21:08:19
TCTR,AdmiralCraz,17,73958,71436,701,Ora Leraa,507279929,507279929,Aiyiv,0001-01-01T00:00:00
SDF,CitizenCrab,16,86309,71236,7187,Ora Leraa,507279929,507279929,Aiyiv,2019-02-10T18:00:14
FFUN,CmdrHoLeeFuk,16,72400,37500,3266,Ora Leraa,507279929,507279929,Aiyiv,0001-01-01T00:00:00
EOF,BugzyX,17,77241,38758,,Ora Leraa,507279929,507279929,Aiyiv,2019-02-06T07:20:45
SLNG,Eärandil,19,154783,82761,5542,Ora Leraa,507279929,507279929,Beria,2019-02-07T11:36:27
TAIW,UnionFlag01,15,311021,13557,4282,Ora Leraa,507279929,507279929,Beria,2019-02-09T00:12:55
SLNG,CarloTheMagno,14,3550713,901301,81347,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
JUMP,ArnUlf1969,13,82491,16600,15,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
SLNG,FelixtheKatt,16,117750,89691,5124,Ora Leraa,507279929,507279929,Beria,2019-02-06T07:35:04
SLNG,Darkar,16,109215,20793,1290,Ora Leraa,507279929,507279929,Beria,2019-02-06T07:32:22
SLNG,submissivesalor,15,63750,47065,,Ora Leraa,507279929,507279929,Beria,2019-02-08T06:32:12
SLNG,Gambit22222,19,107688,20147,5355,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
NAGA,МунЛайт,15,56450,24318,1180,Ora Leraa,507279929,507279929,Beria,2019-02-09T19:09:59
NAVP,pc488,19,67417,17661,5454,Ora Leraa,507279929,507279929,Beria,2019-02-06T07:12:53
KNZ,Halo5,14,3727,7262,1201,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
AUAU,Wheelsau,18,75500,27136,382,Ora Leraa,507279929,507279929,Beria,2019-02-03T02:06:43
OOSG,Mikhaal6,18,61041,23972,37,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
EOF,Jewbizkit,15,35950,35830,2248,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
FOM,coxyinoz,14,35157,17839,106,Ora Leraa,507279929,507279929,Beria,0001-01-01T00:00:00
SLNG,Parker75,17,112500,9126,823,Ora Leraa,507279929,507279929,Beria,2019-02-06T07:30:24
ZERO,Kapal,18,98000,28615,2700,Ora Leraa,507279929,507279929,Kehuqof,2019-02-09T19:15:28
WPF,Goosey,17,105960,3927,7786,Ora Leraa,507279929,507279929,Kehuqof,0001-01-01T00:00:00
NAVP,Jero,19,132353,36542,4070,Ora Leraa,507279929,507279929,Kehuqof,2019-02-06T03:23:05
FOTW,isle,16,130539,53114,730,Ora Leraa,507279929,507279929,Kehuqof,0001-01-01T00:00:00
FAN,am211079,13,46200,164,39,Ora Leraa,507279929,507279929,Kehuqof,0001-01-01T00:00:00
TRIN,Ronanspyz,15,251489,83224,40601,Ora Leraa,507279929,507279929,Kehuqof,2019-02-10T15:27:03
BRHD,submarine707,15,52508,15001,839,Ora Leraa,507279929,507279929,Kehuqof,2019-02-09T19:12:15
,JGPlayer98,14,225554,28824,667,Ora Leraa,507279929,507279929,Kehuqof,0001-01-01T00:00:00
ARMA,Krimzen,13,507014,274400,27136,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
TGIF,CaptSudo,15,64621,8924,1179,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
DAGN,Zeus301,10,110151,10640,4138,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
RMLN,FireIron,16,91419,37500,4811,Ora Leraa,507279929,507279929,Eeqov,2019-02-05T11:33:03
TGIF,DarthZone,19,269405,40348,3002,Ora Leraa,507279929,507279929,Eeqov,2019-01-11T19:56:45
TGIF,DarkestDays,19,239000,83851,3907,Ora Leraa,507279929,507279929,Eeqov,2019-01-13T12:12:44
GIMP,camroh05,13,35263,22255,1189,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
UFPS,Keliani,17,110040,19465,4969,Ora Leraa,507279929,507279929,Eeqov,2019-01-26T12:36:45
VC,BlackHero,15,10331,7596,3327,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
KMEL,mcflurry82,14,514231,216150,33277,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
FFUN,CmdrSumTingWong,17,124500,8363,8441,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
AEON,Nosaj30,15,90050,33000,583,Ora Leraa,507279929,507279929,Eeqov,0001-01-01T00:00:00
IST,Lapan6,17,12000,266,2086,Ora Leraa,507279929,507279929,Eeqov,2019-01-24T21:47:47
WCO,ThisIsMyBoomStick,15,73250,49599,5367,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
SLNG,yoda10000102,15,62673,40990,,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
PITS,SmeLLyArMpiTss,14,46200,14442,4642,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
HMSA,Marub,18,167383,9617,847,Ora Leraa,507279929,507279929,Yazoleq,2019-02-09T02:50:12
THAI,BICRAY,18,124500,36453,1469,Ora Leraa,507279929,507279929,Yazoleq,2018-12-15T03:30:26
DSI,ArubaTurbo,17,131480,14922,141,Ora Leraa,507279929,507279929,Yazoleq,2019-02-08T01:32:59
GTPR,kaka1,14,2120683,30288,859,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
KNZ,AdmiralPoo,14,183340,297956,17795,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
JUMP,RedShirtKirk,17,156774,43092,23576,Ora Leraa,507279929,507279929,Yazoleq,2019-02-05T23:37:47
JET,KFCdungeons,15,45208,15857,406,Ora Leraa,507279929,507279929,Yazoleq,2019-02-04T07:55:36
HULK,MercifulCity2,16,88500,17886,331,Ora Leraa,507279929,507279929,Yazoleq,2019-02-03T19:09:09
PH,Sam97,14,83832,12881,934,Ora Leraa,507279929,507279929,Yazoleq,0001-01-01T00:00:00
TAUS,Senera,17,110817,18589,890,Ora Leraa,507279929,507279929,Yazoleq,2019-02-09T16:41:10
,JansenOngko,13,131484,352,387,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
USEP,AnChang101,15,4179,2,6,Zamam,2119979509,2119979509,Hulur,2019-01-29T18:47:24
SMG,Fendaen,16,239210,63526,3440,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
ANC,ancientwun,16,80250,35681,518,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
PZDC,Maverick1204B,14,63750,26250,5085,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
SECC,liory001,12,48383,21404,7993,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
MATE,JimBillyCokeBottle,14,52800,15135,12574,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
KD,Khaosko,16,28588,14275,738,Zamam,2119979509,2119979509,Hulur,2019-02-09T10:02:07
SGP,D3e38,14,63750,27341,1037,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
NASN,TeshinDax,14,71053,587299,902,Zamam,2119979509,2119979509,Hulur,0001-01-01T00:00:00
TAUS,originalazrael,12,220665,10549,4516,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
QL,starfleet2151,15,77300,6031,202,Zamam,2119979509,2119979509,Kufer,2019-02-04T19:44:41
TFK,Terok72,15,77950,51784,317,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
NZTM,Ghibliboy,17,71334,62727,7141,Zamam,2119979509,2119979509,Kufer,2019-02-01T11:40:40
SDF,Officer Grassi282550,17,,70781,1024,Zamam,2119979509,2119979509,Kufer,2019-01-07T14:21:08
JJM,wildvad,14,75083,16177,559,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
,VirvatosVex,14,5579142,1115372,160119,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
ВОИН,mitek,14,62876,26602,3297,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
JIB,MatttheBrick,13,143007,7635,4471,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
CH,SunSmileS,12,490075,15451,5989,Zamam,2119979509,2119979509,Kufer,0001-01-01T00:00:00
MBS,topvince,16,25333,19891,533,Zamam,2119979509,2119979509,Mufopue,2019-01-31T07:25:21
MSC,Парадин,15,,13536,229,Zamam,2119979509,2119979509,Mufopue,2018-12-27T20:47:05
RXDX,Singsider,13,203788,9837,23163,Zamam,2119979509,2119979509,Mufopue,0001-01-01T00:00:00
ВОИН,алемак,14,431033,360381,17151,Zamam,2119979509,2119979509,Mufopue,2018-12-19T00:14:53
ВОИН,MaNishmaa,14,1417560,26156,21725,Zamam,2119979509,2119979509,Mufopue,0001-01-01T00:00:00
SDF,Longshanks,18,47679,42817,,Zamam,2119979509,2119979509,Mufopue,2019-02-08T10:15:13
RXDX,Lawless777,16,70366,35610,1378,Zamam,2119979509,2119979509,Mufopue,0001-01-01T00:00:00
SKBD,Pintu9913,12,36015,5128,7917,Zamam,2119979509,2119979509,Mufopue,0001-01-01T00:00:00
,JulianFalcon,16,80250,29774,488,Zamam,2119979509,2119979509,Mufopue,0001-01-01T00:00:00
GE,Bstand,15,52814,15032,13089,Zamam,2119979509,2119979509,Mufopue,2019-02-09T15:45:10
SFWO,USSFrankCastle,16,7610,12486,484,Zamam,2119979509,2119979509,Purak,2019-02-09T10:06:58
SOF,fsol,14,233613,52250,5904,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
ER,guarnerius,17,53007,28352,,Zamam,2119979509,2119979509,Purak,2019-01-22T07:20:44
PHL,IamAgentJ,14,141885,17627,11045,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
OMNI,XardASD,10,41400,12816,2805,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
MBS,Sk4r313,13,4740,64191,11488,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
TW,Timmith,14,203508,10832,6859,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
TRIN,swampy68,16,45000,27351,554,Zamam,2119979509,2119979509,Purak,2019-02-07T21:39:09
SNTI,Redkill67,14,83833,168116,17479,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
BORG,Officer Koch545181,14,50223,7988,4645,Zamam,2119979509,2119979509,Purak,0001-01-01T00:00:00
ACDM,Eisonhorn,14,102186,6867,6653,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
NIS,Blackcyborg88,11,40880,9245,2284,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
NZTM,griffoniant,12,34220,38923,2806,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
SLNG,ZER0DRAMA,13,909910,29046,15977,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
VIET,StoneBlake,13,40961,2372,4645,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
,TouchYourGun,14,109825,76697,181,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
CMDR,wildwombat67,15,70740,25867,822,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
BHG,recycler,13,43800,6158,1534,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
HELO,JuanHungLo,14,37560,17965,5305,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
HYPU,enerojan,14,152520,28267,6515,Zamam,2119979509,2119979509,Aomah,0001-01-01T00:00:00
OMDR,SHAMORU,19,1375951,96222,10178,Zamam,2119979509,2119979509,Ouhupot,2019-02-10T01:54:57
OZZY,SmittyTheGreat,15,64750,10958,16,Zamam,2119979509,2119979509,Ouhupot,2019-02-06T17:22:35
UM,Croccifixio13,14,65665,7963,7697,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
UDI,EugeneKrabs,14,56100,25389,2,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
TOK,DavidLiu,17,124500,18626,1600,Zamam,2119979509,2119979509,Ouhupot,2019-02-03T01:20:31
NURI,Lazypalm,15,36716,29354,456,Zamam,2119979509,2119979509,Ouhupot,2019-02-07T12:02:47
FOTW,EriSlavis,12,24684,16400,3315,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
TAUS,Kayden2667,14,62096,27587,9349,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
SGLF,DrizztDarkblade,14,93124,5826,3322,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
DSI,Hadmyster,13,94154,4025,4997,Zamam,2119979509,2119979509,Ouhupot,0001-01-01T00:00:00
DSC,Officer Säuberlich3117275,14,231978,8626,4742,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
FRC,MonchingGame,14,63750,15596,6788,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
GXU,Gelas,15,244014,28274,4102,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
HIHI,kFakhouri,14,103207,16250,1227,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
ВОИН,Darveter,18,7865,101676,1074,Zamam,2119979509,2119979509,Gorovet,2019-01-12T20:16:36
TDC,Samoan,15,70078,15136,3035,Zamam,2119979509,2119979509,Gorovet,2019-02-08T21:23:24
VNN,Bimphuong,11,53150,13011,1025,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
RXDX,Aradene,12,67008,16547,7234,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
SIRI,Cressidius,12,514678,70741,20601,Zamam,2119979509,2119979509,Gorovet,0001-01-01T00:00:00
,LukeStar,21,131413,33104,3890,Zamam,2119979509,2119979509,Gorovet,2019-01-21T13:28:35
YNBW,YanBow83,12,59921,10599,7776,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
SIRI,QQSaint,13,24205,28010,817,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
ВОИН,Eagle005,16,4531,50997,4362,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
MSC,AjimSh,14,163255,1362369,105252,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
GTPR,Officer Girschner36,11,41700,7017,1056,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
BEAM,Rockpig2,12,91232,11360,4950,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
ВОИН,AlexeySvirin,15,52504,14519,900,Zamam,2119979509,2119979509,Yudeeag,2019-02-04T08:08:04
AU,VintageMartyr2515,14,766261,61647,5868,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
SNTI,Officer Schmidtke718,13,54258,14364,12700,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
TGG,Rinster,16,21172,36360,915,Zamam,2119979509,2119979509,Yudeeag,0001-01-01T00:00:00
PNH,CanuliveZ,14,22178,19812,2096,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
AUSZ,brad4054,14,44035,11788,586,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
MSC,Azrovmy,15,833953,38792,996,Zamam,2119979509,2119979509,Heuicak,2019-02-01T16:33:29
STD,nikiBlade,16,133944,66763,434,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
BOGO,MrMerc,13,86053,15750,4722,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
STAK,Binz,14,205092,18952,481,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
EAR,nzdinky,17,62522,10223,1575,Zamam,2119979509,2119979509,Heuicak,2019-02-09T10:07:24
KD,EagleEyes,12,39534,26908,6263,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
MRRB,AlexPan,12,154831,22281,12109,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
HANS,Jimss,13,55297,15279,1913,Zamam,2119979509,2119979509,Heuicak,0001-01-01T00:00:00
,Elvo69,15,72398,38023,72,Lodum,282428991,282428991,Taeag,0001-01-01T00:00:00
,diman,17,81250,48480,4891,Lodum,282428991,282428991,Taeag,2019-01-31T04:09:46
,ShareulTreueus,15,80250,40548,973,Lodum,282428991,282428991,Taeag,0001-01-01T00:00:00
,Senachi,14,80864,12765,8690,Lodum,282428991,282428991,Naqurel,0001-01-01T00:00:00
,LittleDuke,13,43120,27106,2952,Lodum,282428991,282428991,Naqurel,0001-01-01T00:00:00
,Officer Christensen7140286,17,96988,21837,1619,Lodum,282428991,282428991,Naqurel,2019-02-09T03:21:37
,Ganelon,13,54894,4760,8504,Lodum,282428991,282428991,Naqurel,0001-01-01T00:00:00
,spark4,15,46364,26875,5245,Lodum,282428991,282428991,Pooeyet,2019-02-07T14:57:50
,Magunia,20,286500,8683,8975,Lodum,282428991,282428991,Pooeyet,2019-01-31T22:45:57
,JaradAngel,14,25715,1303,2409,Lodum,282428991,282428991,Viuudau,0001-01-01T00:00:00
,MrMadness,14,67069,20958,6419,Lodum,282428991,282428991,Viuudau,0001-01-01T00:00:00
,FirstRegent,14,66198,11550,6531,Lodum,282428991,282428991,Viuudau,0001-01-01T00:00:00
,Poliopi,16,79456,22755,,Lodum,282428991,282428991,Baouguq,0001-01-01T00:00:00
,sonnimus,14,76060,5905,6281,Lodum,282428991,282428991,Oiwonel,0001-01-01T00:00:00
,nokdu974,14,1764551,245663,3816,Lodum,282428991,282428991,Oiwonel,0001-01-01T00:00:00
,Officer Marchetti9405567,16,42220,22901,2635,Lodum,282428991,282428991,Oiwonel,2019-02-07T23:41:56
,BeauDoGg,15,80304,20606,1614,Lodum,282428991,282428991,Aoaecam,0001-01-01T00:00:00
,icebankmiceelf,15,67095,3250,995,Lodum,282428991,282428991,Aoaecam,0001-01-01T00:00:00
,Furby,16,160010,12599,11989,Lodum,282428991,282428991,Aoaecam,2019-02-08T23:32:25
,CmrStorm,17,79527,33300,298,Lodum,282428991,282428991,Aoaecam,2019-02-09T18:37:55
,Dredgen,9,59967,3419,91,Lodum,282428991,282428991,Vepuc,0001-01-01T00:00:00
,CyberMuppet,18,125000,253442,5521,Lodum,282428991,282428991,Vepuc,2019-02-01T20:30:06
,Ginny,11,54000,5771,3599,Lodum,282428991,282428991,Vepuc,0001-01-01T00:00:00
,T1tyos,16,43147,38900,4,Lodum,282428991,282428991,Qodadej,0001-01-01T00:00:00
,CaptainCalicoJak,12,54906,13361,3093,Lodum,282428991,282428991,Qodadej,0001-01-01T00:00:00
,PhALaNX2,18,88500,25466,1638,Lodum,282428991,282428991,Qodadej,2019-02-09T07:30:32
,KgoSimon,10,68740,8306,229,Lodum,282428991,282428991,Qodadej,0001-01-01T00:00:00
,CommanderMickey,13,105064,15865,10850,Lodum,282428991,282428991,Qodadej,0001-01-01T00:00:00
,leofung,15,75400,20127,563,Lodum,282428991,282428991,Qodadej,2019-01-26T08:35:09
,SirRosis,15,32235,4957,96,Lodum,282428991,282428991,Qodadej,2019-02-03T12:55:29
,mulle,17,127899,2164,3631,Lodum,282428991,282428991,Qodadej,2019-01-23T20:16:21
,Elthesion,13,39200,17420,32556,Lodum,282428991,282428991,Aiguu,0001-01-01T00:00:00
,BeyTakedo,15,7096,31758,474,Lodum,282428991,282428991,Aiguu,0001-01-01T00:00:00
,jamestcook,15,86346,24982,2522,Lodum,282428991,282428991,Aiguu,0001-01-01T00:00:00
,ayleynz,14,64250,18634,349,Lodum,282428991,282428991,Aiguu,0001-01-01T00:00:00
,Valcore57,14,66200,19485,314,Lodum,282428991,282428991,Aiguu,0001-01-01T00:00:00
,Officer Valenzuela2807733,5,2741,390,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Officer Girschner3704556,1,300,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,vrans1175,5,300,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,JamesD95,5,1229,350,3,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Dexpop,3,309,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,DATC,3,1293,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,IIVortexII,5,932,690,23,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Officer Woods2724512,2,933,35,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Nightsun8,5,2258,780,8,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Officer Martinelli4654666,1,300,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Officer D'angelo9149857,1,430,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Officer Sáez5471337,2,505,,,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,CVINDENTERPRISES,8,16980,6428,455,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,Dionisarius74,6,1183,3800,183,Poservoz,79932,79932,Cabuy,0001-01-01T00:00:00
,LordLotus,6,2891,320,302,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Bianchi3399602,5,3337,515,3,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Hernandez58913,1,300,,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Crawford59,1,300,,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,HeroLeoNidas,8,23990,1660,63,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Phillips4315033,5,7850,535,92,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,TarazGlass,2,1561,,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Aragonés,3,974,,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Gautier2421211,1,300,,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer Edwards1270335,11,36960,14956,171,Poservoz,79932,79932,Bolul,2019-01-19T11:30:56
,ChangPhanpy,5,14348,695,,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,Officer D'amico4206131,9,27022,12056,385,Poservoz,79932,79932,Bolul,0001-01-01T00:00:00
,lusifer13,16,52527,15002,900,Poservoz,79932,79932,Bolul,2019-01-25T03:51:16
,0702,6,17500,1196,228,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,Officer Andersen,1,300,,,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,dedrek,15,66200,20450,1981,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,ChewySquire2181,1,430,,,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,kotetusasuke,18,71250,74462,4720,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,g238334961,5,1266,510,13,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,boy00934,6,221,880,35,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,Officer Williamson388778,10,30856,17361,177,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,AlastairKuek,8,48834,1957,1182,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,Officer Girschner6190655,8,4750,2279,124,Poservoz,79932,79932,Macejoo,0001-01-01T00:00:00
,songmote,1,320,,,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,Officer Vigil,1,370,,,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,twentyonejhp,13,127320,22690,1238,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,Officer Evrard5315062,1,300,,,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,Officer Guzman3559211,1,300,,,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,mickael51,8,19879,9498,9,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,Officer Palumbo6848851,1,300,,,Poservoz,79932,79932,Fahon,0001-01-01T00:00:00
,MassiveWolf4693,5,2744,180,54,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,Officer Roche6385082,6,3322,1020,,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,Officer Hoarau3611,5,100,425,47,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,Atso2melk,1,430,,,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,kamada,12,54240,10012,3985,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,ABSGaruda,8,10662,7072,648,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,sumit,15,248741,35233,247,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,seanxm,6,4202,1731,25,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,GnarlyGemini229,6,5264,1034,57,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
,khamsint,6,550,715,10,Poservoz,79932,79932,Uexug,0001-01-01T00:00:00
